batch_size,max_new_tokens,input_length,avg_latency_ms,std_latency_ms,avg_tokens_per_second,std_tokens_per_second
1,64,64,361.2376848856608,1.988136533411881,177.17405712404593,0.9789153236140171
1,64,128,355.82296053568524,0.12315796014474024,179.86474950939404,0.062248856652198516
1,128,64,711.6874059041342,0.15936759750653712,179.85425252128664,0.04026980198979265
1,128,128,716.9792652130127,4.672926083872836,178.53439232757762,1.1678865611216598
2,64,64,379.28255399068195,3.9262335407345166,337.5152702936377,3.477618787276873
2,64,128,376.94088617960614,0.2375274800875724,339.57592697753404,0.21403913395415922
2,128,64,746.930996576945,2.0015285423857225,342.73826626112555,0.9166911428204013
2,128,128,768.2439486185709,10.107790484728776,333.2848760802267,4.362031762865519
